gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3988681808	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143398157	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.909449	-85.232623	31218.0						2022-11-21T22:07:00	21	11	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	143398157		loicdeleeuw	2022-12-06T02:49:39	CC_BY_NC_4_0	loicdeleeuw	loicdeleeuw			2023-09-28T12:14:24.940Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3988579993	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143525169	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.158021	-83.782706	209.0						2022-09-22T22:06:05	22	9	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	143525169		Jaime Marcelo Aranda Sánchez	2022-12-03T16:10:57	CC_BY_NC_4_0	Lester Fonseca	Lester Fonseca			2023-09-28T12:14:55.946Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3985723966	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140976327	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.513393	-84.012202	31189.0						2022-10-28T17:14:58	28	10	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	140976327		ecastro	2022-11-17T18:46:01	CC_BY_NC_4_0	ecastro	ecastro			2023-09-28T12:15:02.621Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925480525	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138251462	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.463374	-83.588478	123.0						2022-04-22T14:30:01	22	4	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	138251462		jstivelman	2022-10-10T13:29:08	CC_BY_NC_4_0	jstivelman	jstivelman			2023-09-28T12:12:04.802Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925334445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138227012	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.544223	-83.544452	31189.0						2022-10-09T18:40:00	9	10	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	138227012		Nate Hartley	2022-10-10T06:25:40	CC_BY_NC_4_0	Nate Hartley	Nate Hartley			2023-09-28T13:42:30.934Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3923678823	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136801336	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.847266	-85.659663	31169.0						2022-09-28T05:25:00	28	9	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	136801336		Michelle Monge-Velazquez	2022-09-28T14:11:46	CC_BY_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T12:24:22.661Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3915559071	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136454225	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus	oncilla	SUBSPECIES	Leopardus tigrinus oncilla (Thomas, 1903)	Leopardus tigrinus oncilla		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.288479	-84.755886	31199.0						2018-02-19T12:32:00	19	2	2018	6164564	2434930	HUMAN_OBSERVATION	iNaturalist	Observations	136454225		Walter Bello Villalobos	2022-09-25T17:14:19	CC_BY_NC_4_0	Walter Bello Villalobos	Walter Bello Villalobos			2023-09-28T13:42:30.137Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3915502418	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107960388	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.426944	-83.4433							2022-01-23T15:05:00	23	1	2022	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	107960388		Osa Conservation	2022-03-05T17:52:45	CC_BY_NC_4_0	Osa Conservation	Osa Conservation			2023-09-28T13:55:43.991Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3903401374	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133467632	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.864578	-85.061775							2022-08-28T11:18:15	28	8	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	133467632		Carlos Venegas-Elizondo	2022-09-03T14:42:39	CC_BY_NC_4_0	Carlos Venegas-Elizondo	Carlos Venegas-Elizondo			2023-09-28T12:09:44.522Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902478068	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132955384	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.268616	-83.882511							2019-03-22T10:04:00	22	3	2019	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	132955384		Jean-Dominique LEBRETON	2022-08-30T15:04:43	CC_BY_NC_4_0	Jean-Dominique LEBRETON	Jean-Dominique LEBRETON			2023-09-28T13:42:15.352Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902302330	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121796524	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.551713	-83.543663	4.0						2022-06-13T15:54:06	13	6	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	121796524		Jaime Marcelo Aranda Sánchez	2022-06-17T13:40:46	CC_BY_NC_4_0	sethberes	sethberes			2023-09-28T13:36:03.878Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902146129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125329240	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.294274	-84.119168	69119.0						2022-07-07T13:49:49	7	7	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	125329240		Tyler Irvin	2022-07-08T21:22:52	CC_BY_NC_4_0	madison_haddad	madison_haddad			2023-09-28T13:35:26.655Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3889026596	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129202277	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.81328	-83.179177	3902.0						2022-08-02T16:03:49	2	8	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	129202277		One K保护区	2022-08-03T03:25:40	CC_BY_NC_4_0	One K保护区	One K保护区			2023-09-28T12:07:55.147Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3888988570	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129202726	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.817296	-83.175654	4061.0						2022-08-02T16:00:26	2	8	2022	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	129202726		One K保护区	2022-08-02T22:22:01	CC_BY_NC_4_0	One K保护区	One K保护区			2023-09-28T12:07:25.290Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3888762637	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129205438	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.81664	-83.136722	9141.0						2022-08-02T16:46:07	2	8	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	129205438		One K保护区	2022-08-02T22:49:33	CC_BY_NC_4_0	One K保护区	One K保护区			2023-09-28T13:38:27.025Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3873794328	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125349803	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.371683	-83.969078	18.0						2022-07-08T13:49:35	8	7	2022	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	125349803		Greg Gurley	2022-07-08T19:58:59	CC_BY_4_0	Greg Gurley	Greg Gurley			2023-09-28T12:17:41.628Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3873793673	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127271781	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.351244	-84.792093	150.0						2022-07-21T10:43:41	21	7	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	127271781		Federico A. Chinchilla Romero	2022-07-21T20:24:31	CC_BY_NC_4_0	Federico A. Chinchilla Romero	Federico A. Chinchilla Romero			2023-09-28T13:40:01.414Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860270051	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121009497	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.68922	-83.631163	9772.0						2022-05-05T03:03:00	5	5	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	121009497		sebastiaanbosma	2022-06-10T03:22:47	CC_BY_NC_4_0	dbbright	dbbright			2023-09-28T12:02:53.396Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859638425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119121242	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor	concolor	SUBSPECIES	Puma concolor concolor	Puma concolor concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.543367	-83.576614	7305.0						2013-02-28T15:09:00	28	2	2013	7193927	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	119121242		sonotashorty	2022-05-28T20:10:06	CC_BY_NC_4_0	sonotashorty	sonotashorty			2023-09-28T12:02:18.467Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3859458920	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120849392	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.438659	-83.351728	15067.0						2016-04-01T13:57:00	1	4	2016	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	120849392		azuquitboy	2022-06-08T18:42:33	CC_BY_NC_4_0	azuquitboy	azuquitboy			2023-09-28T13:34:02.529Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3802345626	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118217001	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.02931	-85.592733	31158.0						2022-05-22T08:00:00	22	5	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	118217001		Michelle Monge-Velazquez	2022-05-22T16:57:41	CC_BY_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T13:34:19.665Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3772653488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107157336	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.126253	-84.323073	31208.0						2022-02-13T00:00:00	13	2	2022	2434930	2434930	HUMAN_OBSERVATION	iNaturalist	Observations	107157336		Jaime Marcelo Aranda Sánchez	2022-02-23T00:03:34	CC_BY_NC_4_0	Jean Carlo Barrantes Rodríguez	Jean Carlo Barrantes Rodríguez			2023-09-28T11:55:29.472Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3772567637	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115602065	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.663596	-85.472067	184.0						2022-05-04T12:08:16	4	5	2022	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	115602065		Jairo Moya Vargas	2022-05-06T04:48:35	CC_BY_NC_4_0	Jairo Moya Vargas	Jairo Moya Vargas			2023-09-28T13:31:24.770Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764373139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/113055693	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.458845	-83.587044							2022-04-08T17:13:22	8	4	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	113055693		Michal Sloviak	2022-04-27T05:05:56	CC_BY_NC_4_0	penguinroad	penguinroad			2023-09-28T11:58:41.684Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3764365736	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112627956	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.458567	-83.587722	5.0						2022-04-22T08:37:10	22	4	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	112627956		Michele Chiacchio	2022-04-24T09:41:08	CC_BY_NC_4_0	jackpete1	jackpete1			2023-09-28T13:49:09.392Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760110340	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111856847	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.303332	-83.860776	55.0						2021-01-06T13:17:56	6	1	2021	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	111856847		drewdavis74	2022-04-17T23:33:26	CC_BY_NC_4_0	drewdavis74	drewdavis74			2023-09-28T11:59:13.267Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760036716	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/111254554	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.59766	-83.528661	31189.0						2022-04-12T07:13:13	12	4	2022	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	111254554		Jonas Konicek	2022-04-12T23:11:44	CC_BY_NC_4_0	Jonas Konicek	Jonas Konicek			2023-09-28T13:47:26.204Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3705522531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107420147	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.439739	-84.708005	15.0						2022-02-24T04:04:00	24	2	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	107420147		Jaime Marcelo Aranda Sánchez	2022-02-25T17:03:14	CC_BY_NC_4_0	Nick Tepper	Nick Tepper			2023-09-28T11:55:41.059Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499499116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106787139	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.865281	-85.798497	31169.0						2011-02-15T09:28:00	15	2	2011	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	106787139		Thijs Valkenburg	2022-02-15T08:01:25	CC_BY_NC_4_0	Thijs Valkenburg	Thijs Valkenburg			2023-09-28T11:55:18.729Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468772403	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104000943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.342408	-83.941417	156.0						2021-12-30T19:07:28	30	12	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	104000943		julnavda	2021-12-31T01:10:32	CC_BY_NC_4_0	julnavda	julnavda			2023-09-28T11:53:50.659Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466405123	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105998748	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.435938	-84.702904	31189.0						2022-02-01T15:38:33	1	2	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	105998748		lindseypetrie	2022-02-02T02:38:48	CC_BY_NC_4_0	lindseypetrie	lindseypetrie			2023-09-28T13:25:18.897Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457185814	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103577318	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.631942	-83.728829	357.0						2021-12-21T03:30:19	21	12	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	103577318		Daniel Petersen	2021-12-24T14:41:16	CC_BY_NC_4_0	Daniel Petersen	Daniel Petersen			2023-09-28T13:24:22.542Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456900832	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101957577	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.496224	-84.629044	31189.0						2021-11-08T18:18:02	8	11	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	101957577		Jeremy P.	2021-11-26T19:54:32	CC_BY_NC_4_0	Jeremy P.	Jeremy P.			2023-09-28T13:24:44.070Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456465760	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/102801040	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.463965	-83.55179	16342.0						2021-12-06T13:27:29	6	12	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	102801040		thebirdsandthebees1	2021-12-10T04:31:28	CC_BY_NC_4_0	thebirdsandthebees1	thebirdsandthebees1			2023-09-28T11:53:22.775Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3455848354	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104732923	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.619177	-83.734288	59.0						2022-01-10T11:48:59	10	1	2022	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	104732923		Lara Brenner	2022-01-11T00:12:49	CC_BY_NC_4_0	Lara Brenner	Lara Brenner			2023-09-28T13:24:09.667Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
